date,GDP,gdp_yoy
1949-04-01,271.351,-0.446128841715987
1949-05-01,271.8636666666667,-1.0601336843254594
1949-06-01,272.3763333333333,-1.66434204334992
1949-07-01,272.889,-2.258986518431505
1949-08-01,272.135,-2.6650118389332844
1949-09-01,271.38100000000003,-3.0699059919421567
1949-10-01,270.627,-3.473673697951951
1949-11-01,274.02733333333333,-1.6373003926936414
1949-12-01,277.42766666666665,0.22265466009339097
1950-01-01,280.828,2.1066486325326927
1950-02-01,284.013,3.727695609670567
1950-03-01,287.198,5.363344649128798
1950-04-01,290.383,7.01379394216346
1950-05-01,296.3063333333333,8.990780918376974
1950-06-01,302.2296666666667,10.960325725803411
1950-07-01,308.153,12.922470308440426
1950-08-01,312.08366666666666,14.679723911539
1950-09-01,316.01433333333335,16.446742157090345
1950-10-01,319.945,18.223606661567395
1950-11-01,325.2966666666667,18.709569118409107
1950-12-01,330.6483333333333,19.183619033429732
1951-01-01,336.0,19.646189126440404
1951-02-01,338.69666666666666,19.253930864667
1951-03-01,341.3933333333333,18.870372820609237
1951-04-01,344.09,18.495228715179614
1951-05-01,346.52166666666665,16.947100916956437
1951-06-01,348.9533333333333,15.459655957004003
1951-07-01,351.385,14.029394489101188
1951-08-01,352.98266666666666,13.10513954057193
1951-09-01,354.58033333333333,12.203876828371696
1951-10-01,356.178,11.324758942943314
1951-11-01,357.392,9.86648085337487
1951-12-01,358.606,8.455408313969027
1952-01-01,359.82,7.089285714285709
1952-02-01,360.2233333333333,6.355736204470075
1952-03-01,360.62666666666667,5.633775312933276
1952-04-01,361.03,4.9231305763027144
1952-05-01,363.2536666666667,4.82855809882019
1952-06-01,365.4773333333333,4.735303670022728
1952-07-01,367.701,4.64333992629169
1952-08-01,372.07133333333337,5.407819836290373
1952-09-01,376.44166666666666,6.165410565165774
1952-10-01,380.812,6.9162048189388425
1952-11-01,383.20133333333337,7.221575562221139
1952-12-01,385.59066666666666,7.524878743430574
1953-01-01,387.98,7.826135289867153
1953-02-01,389.23633333333333,8.054170098179835
1953-03-01,390.4926666666667,8.281694827522479
1953-04-01,391.749,8.508711187435969
1953-05-01,391.5563333333333,7.791433167455986
1953-06-01,391.3636666666667,7.08288338902916
1953-07-01,391.171,6.382903500398407
1953-08-01,389.43733333333336,4.667384569625543
1953-09-01,387.70366666666666,2.991698581010782
1953-10-01,385.97,1.3544741237145885
1953-11-01,385.7616666666667,0.6681431171081664
1953-12-01,385.55333333333334,-0.009682115403897296
1954-01-01,385.345,-0.679158719521622
1954-02-01,385.6036666666667,-0.9332804662805505
1954-03-01,385.8623333333333,-1.1857670395859055
1954-04-01,386.121,-1.4366341713699438
