,TableName,SeriesCode,LineNumber,LineDescription,TimePeriod,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
298,T20600,A033RC,2,Compensation of employees,2002M11,Current Dollars,Level,6,"6,195,345",T20600
299,T20600,A033RC,2,Compensation of employees,2002M12,Current Dollars,Level,6,"6,199,187",T20600
300,T20600,A033RC,2,Compensation of employees,2003M01,Current Dollars,Level,6,"6,193,002",T20600
301,T20600,A033RC,2,Compensation of employees,2003M02,Current Dollars,Level,6,"6,206,542",T20600
302,T20600,A033RC,2,Compensation of employees,2003M03,Current Dollars,Level,6,"6,240,047",T20600
303,T20600,A033RC,2,Compensation of employees,2003M04,Current Dollars,Level,6,"6,264,690",T20600
304,T20600,A033RC,2,Compensation of employees,2003M05,Current Dollars,Level,6,"6,314,718",T20600
305,T20600,A033RC,2,Compensation of employees,2003M06,Current Dollars,Level,6,"6,342,475",T20600
306,T20600,A033RC,2,Compensation of employees,2003M07,Current Dollars,Level,6,"6,361,088",T20600
307,T20600,A033RC,2,Compensation of employees,2003M08,Current Dollars,Level,6,"6,394,187",T20600
308,T20600,A033RC,2,Compensation of employees,2003M09,Current Dollars,Level,6,"6,425,800",T20600
309,T20600,A033RC,2,Compensation of employees,2003M10,Current Dollars,Level,6,"6,471,257",T20600
310,T20600,A033RC,2,Compensation of employees,2003M11,Current Dollars,Level,6,"6,515,936",T20600
311,T20600,A033RC,2,Compensation of employees,2003M12,Current Dollars,Level,6,"6,513,524",T20600
312,T20600,A033RC,2,Compensation of employees,2004M01,Current Dollars,Level,6,"6,526,546",T20600
313,T20600,A033RC,2,Compensation of employees,2004M02,Current Dollars,Level,6,"6,533,533",T20600
314,T20600,A033RC,2,Compensation of employees,2004M03,Current Dollars,Level,6,"6,563,845",T20600
315,T20600,A033RC,2,Compensation of employees,2004M04,Current Dollars,Level,6,"6,610,417",T20600
316,T20600,A033RC,2,Compensation of employees,2004M05,Current Dollars,Level,6,"6,684,169",T20600
317,T20600,A033RC,2,Compensation of employees,2004M06,Current Dollars,Level,6,"6,710,777",T20600
318,T20600,A033RC,2,Compensation of employees,2004M07,Current Dollars,Level,6,"6,769,697",T20600
319,T20600,A033RC,2,Compensation of employees,2004M08,Current Dollars,Level,6,"6,809,288",T20600
320,T20600,A033RC,2,Compensation of employees,2004M09,Current Dollars,Level,6,"6,832,124",T20600
321,T20600,A033RC,2,Compensation of employees,2004M10,Current Dollars,Level,6,"6,855,460",T20600
322,T20600,A033RC,2,Compensation of employees,2004M11,Current Dollars,Level,6,"6,854,907",T20600
323,T20600,A033RC,2,Compensation of employees,2004M12,Current Dollars,Level,6,"6,883,091",T20600
324,T20600,A033RC,2,Compensation of employees,2005M01,Current Dollars,Level,6,"6,908,810",T20600
325,T20600,A033RC,2,Compensation of employees,2005M02,Current Dollars,Level,6,"6,929,061",T20600
326,T20600,A033RC,2,Compensation of employees,2005M03,Current Dollars,Level,6,"6,940,927",T20600
327,T20600,A033RC,2,Compensation of employees,2005M04,Current Dollars,Level,6,"6,979,160",T20600
328,T20600,A033RC,2,Compensation of employees,2005M05,Current Dollars,Level,6,"7,002,548",T20600
329,T20600,A033RC,2,Compensation of employees,2005M06,Current Dollars,Level,6,"7,035,036",T20600
330,T20600,A033RC,2,Compensation of employees,2005M07,Current Dollars,Level,6,"7,096,431",T20600
331,T20600,A033RC,2,Compensation of employees,2005M08,Current Dollars,Level,6,"7,118,768",T20600
332,T20600,A033RC,2,Compensation of employees,2005M09,Current Dollars,Level,6,"7,152,739",T20600
333,T20600,A033RC,2,Compensation of employees,2005M10,Current Dollars,Level,6,"7,187,675",T20600
334,T20600,A033RC,2,Compensation of employees,2005M11,Current Dollars,Level,6,"7,208,704",T20600
335,T20600,A033RC,2,Compensation of employees,2005M12,Current Dollars,Level,6,"7,233,429",T20600
336,T20600,A033RC,2,Compensation of employees,2006M01,Current Dollars,Level,6,"7,334,386",T20600
337,T20600,A033RC,2,Compensation of employees,2006M02,Current Dollars,Level,6,"7,390,168",T20600
338,T20600,A033RC,2,Compensation of employees,2006M03,Current Dollars,Level,6,"7,414,584",T20600
339,T20600,A033RC,2,Compensation of employees,2006M04,Current Dollars,Level,6,"7,439,844",T20600
340,T20600,A033RC,2,Compensation of employees,2006M05,Current Dollars,Level,6,"7,411,124",T20600
341,T20600,A033RC,2,Compensation of employees,2006M06,Current Dollars,Level,6,"7,433,114",T20600
342,T20600,A033RC,2,Compensation of employees,2006M07,Current Dollars,Level,6,"7,463,822",T20600
343,T20600,A033RC,2,Compensation of employees,2006M08,Current Dollars,Level,6,"7,479,650",T20600
344,T20600,A033RC,2,Compensation of employees,2006M09,Current Dollars,Level,6,"7,518,511",T20600
345,T20600,A033RC,2,Compensation of employees,2006M10,Current Dollars,Level,6,"7,562,054",T20600
346,T20600,A033RC,2,Compensation of employees,2006M11,Current Dollars,Level,6,"7,614,040",T20600
347,T20600,A033RC,2,Compensation of employees,2006M12,Current Dollars,Level,6,"7,694,819",T20600
348,T20600,A033RC,2,Compensation of employees,2007M01,Current Dollars,Level,6,"7,759,494",T20600
349,T20600,A033RC,2,Compensation of employees,2007M02,Current Dollars,Level,6,"7,814,224",T20600
350,T20600,A033RC,2,Compensation of employees,2007M03,Current Dollars,Level,6,"7,844,244",T20600
351,T20600,A033RC,2,Compensation of employees,2007M04,Current Dollars,Level,6,"7,840,636",T20600
352,T20600,A033RC,2,Compensation of employees,2007M05,Current Dollars,Level,6,"7,837,271",T20600
353,T20600,A033RC,2,Compensation of employees,2007M06,Current Dollars,Level,6,"7,857,568",T20600
354,T20600,A033RC,2,Compensation of employees,2007M07,Current Dollars,Level,6,"7,872,827",T20600
355,T20600,A033RC,2,Compensation of employees,2007M08,Current Dollars,Level,6,"7,868,074",T20600
356,T20600,A033RC,2,Compensation of employees,2007M09,Current Dollars,Level,6,"7,914,715",T20600
357,T20600,A033RC,2,Compensation of employees,2007M10,Current Dollars,Level,6,"7,928,365",T20600
358,T20600,A033RC,2,Compensation of employees,2007M11,Current Dollars,Level,6,"7,978,729",T20600
359,T20600,A033RC,2,Compensation of employees,2007M12,Current Dollars,Level,6,"8,025,554",T20600
360,T20600,A033RC,2,Compensation of employees,2008M01,Current Dollars,Level,6,"8,029,839",T20600
361,T20600,A033RC,2,Compensation of employees,2008M02,Current Dollars,Level,6,"8,052,068",T20600
362,T20600,A033RC,2,Compensation of employees,2008M03,Current Dollars,Level,6,"8,082,702",T20600
363,T20600,A033RC,2,Compensation of employees,2008M04,Current Dollars,Level,6,"8,050,707",T20600
364,T20600,A033RC,2,Compensation of employees,2008M05,Current Dollars,Level,6,"8,054,870",T20600
365,T20600,A033RC,2,Compensation of employees,2008M06,Current Dollars,Level,6,"8,059,067",T20600
366,T20600,A033RC,2,Compensation of employees,2008M07,Current Dollars,Level,6,"8,057,691",T20600
367,T20600,A033RC,2,Compensation of employees,2008M08,Current Dollars,Level,6,"8,078,464",T20600
368,T20600,A033RC,2,Compensation of employees,2008M09,Current Dollars,Level,6,"8,087,005",T20600
369,T20600,A033RC,2,Compensation of employees,2008M10,Current Dollars,Level,6,"8,110,398",T20600
370,T20600,A033RC,2,Compensation of employees,2008M11,Current Dollars,Level,6,"8,065,845",T20600
371,T20600,A033RC,2,Compensation of employees,2008M12,Current Dollars,Level,6,"7,953,249",T20600
372,T20600,A033RC,2,Compensation of employees,2009M01,Current Dollars,Level,6,"7,796,812",T20600
373,T20600,A033RC,2,Compensation of employees,2009M02,Current Dollars,Level,6,"7,714,970",T20600
374,T20600,A033RC,2,Compensation of employees,2009M03,Current Dollars,Level,6,"7,679,341",T20600
375,T20600,A033RC,2,Compensation of employees,2009M04,Current Dollars,Level,6,"7,740,885",T20600
376,T20600,A033RC,2,Compensation of employees,2009M05,Current Dollars,Level,6,"7,772,327",T20600
377,T20600,A033RC,2,Compensation of employees,2009M06,Current Dollars,Level,6,"7,772,662",T20600
378,T20600,A033RC,2,Compensation of employees,2009M07,Current Dollars,Level,6,"7,746,031",T20600
379,T20600,A033RC,2,Compensation of employees,2009M08,Current Dollars,Level,6,"7,747,489",T20600
380,T20600,A033RC,2,Compensation of employees,2009M09,Current Dollars,Level,6,"7,746,062",T20600
381,T20600,A033RC,2,Compensation of employees,2009M10,Current Dollars,Level,6,"7,773,005",T20600
382,T20600,A033RC,2,Compensation of employees,2009M11,Current Dollars,Level,6,"7,808,194",T20600
383,T20600,A033RC,2,Compensation of employees,2009M12,Current Dollars,Level,6,"7,810,454",T20600
384,T20600,A033RC,2,Compensation of employees,2010M01,Current Dollars,Level,6,"7,778,892",T20600
385,T20600,A033RC,2,Compensation of employees,2010M02,Current Dollars,Level,6,"7,744,185",T20600
386,T20600,A033RC,2,Compensation of employees,2010M03,Current Dollars,Level,6,"7,779,805",T20600
387,T20600,A033RC,2,Compensation of employees,2010M04,Current Dollars,Level,6,"7,860,184",T20600
388,T20600,A033RC,2,Compensation of employees,2010M05,Current Dollars,Level,6,"7,935,614",T20600
389,T20600,A033RC,2,Compensation of employees,2010M06,Current Dollars,Level,6,"7,936,101",T20600
390,T20600,A033RC,2,Compensation of employees,2010M07,Current Dollars,Level,6,"7,967,327",T20600
391,T20600,A033RC,2,Compensation of employees,2010M08,Current Dollars,Level,6,"7,988,113",T20600
392,T20600,A033RC,2,Compensation of employees,2010M09,Current Dollars,Level,6,"7,991,261",T20600
393,T20600,A033RC,2,Compensation of employees,2010M10,Current Dollars,Level,6,"8,023,452",T20600
394,T20600,A033RC,2,Compensation of employees,2010M11,Current Dollars,Level,6,"8,028,304",T20600
395,T20600,A033RC,2,Compensation of employees,2010M12,Current Dollars,Level,6,"8,071,194",T20600
396,T20600,A033RC,2,Compensation of employees,2011M01,Current Dollars,Level,6,"8,142,937",T20600
397,T20600,A033RC,2,Compensation of employees,2011M02,Current Dollars,Level,6,"8,180,140",T20600
398,T20600,A033RC,2,Compensation of employees,2011M03,Current Dollars,Level,6,"8,187,181",T20600
399,T20600,A033RC,2,Compensation of employees,2011M04,Current Dollars,Level,6,"8,191,120",T20600
400,T20600,A033RC,2,Compensation of employees,2011M05,Current Dollars,Level,6,"8,196,789",T20600
401,T20600,A033RC,2,Compensation of employees,2011M06,Current Dollars,Level,6,"8,231,424",T20600
402,T20600,A033RC,2,Compensation of employees,2011M07,Current Dollars,Level,6,"8,302,154",T20600
403,T20600,A033RC,2,Compensation of employees,2011M08,Current Dollars,Level,6,"8,286,448",T20600
404,T20600,A033RC,2,Compensation of employees,2011M09,Current Dollars,Level,6,"8,273,264",T20600
405,T20600,A033RC,2,Compensation of employees,2011M10,Current Dollars,Level,6,"8,232,555",T20600
406,T20600,A033RC,2,Compensation of employees,2011M11,Current Dollars,Level,6,"8,206,073",T20600
407,T20600,A033RC,2,Compensation of employees,2011M12,Current Dollars,Level,6,"8,284,010",T20600
408,T20600,A033RC,2,Compensation of employees,2012M01,Current Dollars,Level,6,"8,396,627",T20600
409,T20600,A033RC,2,Compensation of employees,2012M02,Current Dollars,Level,6,"8,469,407",T20600
410,T20600,A033RC,2,Compensation of employees,2012M03,Current Dollars,Level,6,"8,503,163",T20600
411,T20600,A033RC,2,Compensation of employees,2012M04,Current Dollars,Level,6,"8,517,579",T20600
412,T20600,A033RC,2,Compensation of employees,2012M05,Current Dollars,Level,6,"8,488,512",T20600
413,T20600,A033RC,2,Compensation of employees,2012M06,Current Dollars,Level,6,"8,505,239",T20600
414,T20600,A033RC,2,Compensation of employees,2012M07,Current Dollars,Level,6,"8,495,988",T20600
415,T20600,A033RC,2,Compensation of employees,2012M08,Current Dollars,Level,6,"8,524,954",T20600
416,T20600,A033RC,2,Compensation of employees,2012M09,Current Dollars,Level,6,"8,617,312",T20600
417,T20600,A033RC,2,Compensation of employees,2012M10,Current Dollars,Level,6,"8,659,750",T20600
418,T20600,A033RC,2,Compensation of employees,2012M11,Current Dollars,Level,6,"8,760,674",T20600
419,T20600,A033RC,2,Compensation of employees,2012M12,Current Dollars,Level,6,"8,869,146",T20600
420,T20600,A033RC,2,Compensation of employees,2013M01,Current Dollars,Level,6,"8,730,782",T20600
421,T20600,A033RC,2,Compensation of employees,2013M02,Current Dollars,Level,6,"8,729,455",T20600
422,T20600,A033RC,2,Compensation of employees,2013M03,Current Dollars,Level,6,"8,737,520",T20600
423,T20600,A033RC,2,Compensation of employees,2013M04,Current Dollars,Level,6,"8,780,993",T20600
424,T20600,A033RC,2,Compensation of employees,2013M05,Current Dollars,Level,6,"8,825,265",T20600
425,T20600,A033RC,2,Compensation of employees,2013M06,Current Dollars,Level,6,"8,852,400",T20600
426,T20600,A033RC,2,Compensation of employees,2013M07,Current Dollars,Level,6,"8,821,359",T20600
427,T20600,A033RC,2,Compensation of employees,2013M08,Current Dollars,Level,6,"8,846,437",T20600
428,T20600,A033RC,2,Compensation of employees,2013M09,Current Dollars,Level,6,"8,868,885",T20600
429,T20600,A033RC,2,Compensation of employees,2013M10,Current Dollars,Level,6,"8,887,282",T20600
430,T20600,A033RC,2,Compensation of employees,2013M11,Current Dollars,Level,6,"8,946,247",T20600
431,T20600,A033RC,2,Compensation of employees,2013M12,Current Dollars,Level,6,"8,993,843",T20600
432,T20600,A033RC,2,Compensation of employees,2014M01,Current Dollars,Level,6,"9,062,415",T20600
433,T20600,A033RC,2,Compensation of employees,2014M02,Current Dollars,Level,6,"9,116,577",T20600
434,T20600,A033RC,2,Compensation of employees,2014M03,Current Dollars,Level,6,"9,163,722",T20600
435,T20600,A033RC,2,Compensation of employees,2014M04,Current Dollars,Level,6,"9,159,878",T20600
436,T20600,A033RC,2,Compensation of employees,2014M05,Current Dollars,Level,6,"9,166,263",T20600
437,T20600,A033RC,2,Compensation of employees,2014M06,Current Dollars,Level,6,"9,191,199",T20600
438,T20600,A033RC,2,Compensation of employees,2014M07,Current Dollars,Level,6,"9,228,898",T20600
439,T20600,A033RC,2,Compensation of employees,2014M08,Current Dollars,Level,6,"9,285,593",T20600
440,T20600,A033RC,2,Compensation of employees,2014M09,Current Dollars,Level,6,"9,327,348",T20600
441,T20600,A033RC,2,Compensation of employees,2014M10,Current Dollars,Level,6,"9,375,257",T20600
442,T20600,A033RC,2,Compensation of employees,2014M11,Current Dollars,Level,6,"9,439,550",T20600
443,T20600,A033RC,2,Compensation of employees,2014M12,Current Dollars,Level,6,"9,485,797",T20600
444,T20600,A033RC,2,Compensation of employees,2015M01,Current Dollars,Level,6,"9,529,133",T20600
445,T20600,A033RC,2,Compensation of employees,2015M02,Current Dollars,Level,6,"9,570,758",T20600
446,T20600,A033RC,2,Compensation of employees,2015M03,Current Dollars,Level,6,"9,591,656",T20600
447,T20600,A033RC,2,Compensation of employees,2015M04,Current Dollars,Level,6,"9,625,516",T20600
448,T20600,A033RC,2,Compensation of employees,2015M05,Current Dollars,Level,6,"9,677,202",T20600
449,T20600,A033RC,2,Compensation of employees,2015M06,Current Dollars,Level,6,"9,695,751",T20600
450,T20600,A033RC,2,Compensation of employees,2015M07,Current Dollars,Level,6,"9,729,551",T20600
451,T20600,A033RC,2,Compensation of employees,2015M08,Current Dollars,Level,6,"9,757,635",T20600
452,T20600,A033RC,2,Compensation of employees,2015M09,Current Dollars,Level,6,"9,767,967",T20600
453,T20600,A033RC,2,Compensation of employees,2015M10,Current Dollars,Level,6,"9,802,454",T20600
454,T20600,A033RC,2,Compensation of employees,2015M11,Current Dollars,Level,6,"9,811,191",T20600
455,T20600,A033RC,2,Compensation of employees,2015M12,Current Dollars,Level,6,"9,834,213",T20600
456,T20600,A033RC,2,Compensation of employees,2016M01,Current Dollars,Level,6,"9,849,581",T20600
457,T20600,A033RC,2,Compensation of employees,2016M02,Current Dollars,Level,6,"9,842,478",T20600
458,T20600,A033RC,2,Compensation of employees,2016M03,Current Dollars,Level,6,"9,862,908",T20600
459,T20600,A033RC,2,Compensation of employees,2016M04,Current Dollars,Level,6,"9,890,357",T20600
460,T20600,A033RC,2,Compensation of employees,2016M05,Current Dollars,Level,6,"9,895,532",T20600
461,T20600,A033RC,2,Compensation of employees,2016M06,Current Dollars,Level,6,"9,929,757",T20600
462,T20600,A033RC,2,Compensation of employees,2016M07,Current Dollars,Level,6,"9,978,034",T20600
463,T20600,A033RC,2,Compensation of employees,2016M08,Current Dollars,Level,6,"9,983,759",T20600
464,T20600,A033RC,2,Compensation of employees,2016M09,Current Dollars,Level,6,"10,033,691",T20600
465,T20600,A033RC,2,Compensation of employees,2016M10,Current Dollars,Level,6,"10,078,263",T20600
466,T20600,A033RC,2,Compensation of employees,2016M11,Current Dollars,Level,6,"10,103,314",T20600
467,T20600,A033RC,2,Compensation of employees,2016M12,Current Dollars,Level,6,"10,145,610",T20600
468,T20600,A033RC,2,Compensation of employees,2017M01,Current Dollars,Level,6,"10,194,656",T20600
469,T20600,A033RC,2,Compensation of employees,2017M02,Current Dollars,Level,6,"10,231,767",T20600
470,T20600,A033RC,2,Compensation of employees,2017M03,Current Dollars,Level,6,"10,246,421",T20600
471,T20600,A033RC,2,Compensation of employees,2017M04,Current Dollars,Level,6,"10,298,027",T20600
472,T20600,A033RC,2,Compensation of employees,2017M05,Current Dollars,Level,6,"10,329,427",T20600
473,T20600,A033RC,2,Compensation of employees,2017M06,Current Dollars,Level,6,"10,380,266",T20600
474,T20600,A033RC,2,Compensation of employees,2017M07,Current Dollars,Level,6,"10,432,173",T20600
475,T20600,A033RC,2,Compensation of employees,2017M08,Current Dollars,Level,6,"10,467,818",T20600
476,T20600,A033RC,2,Compensation of employees,2017M09,Current Dollars,Level,6,"10,535,107",T20600
477,T20600,A033RC,2,Compensation of employees,2017M10,Current Dollars,Level,6,"10,595,629",T20600
478,T20600,A033RC,2,Compensation of employees,2017M11,Current Dollars,Level,6,"10,666,493",T20600
479,T20600,A033RC,2,Compensation of employees,2017M12,Current Dollars,Level,6,"10,714,677",T20600
480,T20600,A033RC,2,Compensation of employees,2018M01,Current Dollars,Level,6,"10,761,096",T20600
481,T20600,A033RC,2,Compensation of employees,2018M02,Current Dollars,Level,6,"10,779,902",T20600
482,T20600,A033RC,2,Compensation of employees,2018M03,Current Dollars,Level,6,"10,808,121",T20600
483,T20600,A033RC,2,Compensation of employees,2018M04,Current Dollars,Level,6,"10,850,471",T20600
484,T20600,A033RC,2,Compensation of employees,2018M05,Current Dollars,Level,6,"10,883,921",T20600
485,T20600,A033RC,2,Compensation of employees,2018M06,Current Dollars,Level,6,"10,938,714",T20600
486,T20600,A033RC,2,Compensation of employees,2018M07,Current Dollars,Level,6,"10,999,435",T20600
487,T20600,A033RC,2,Compensation of employees,2018M08,Current Dollars,Level,6,"11,056,273",T20600
488,T20600,A033RC,2,Compensation of employees,2018M09,Current Dollars,Level,6,"11,070,378",T20600
489,T20600,A033RC,2,Compensation of employees,2018M10,Current Dollars,Level,6,"11,074,314",T20600
